S.No.,State Code,State Name,Local Body Code,Local Body Version,Local Body Name (In English),Local Body Name (In Local),Localbody Type Code,Census 2011 Code
4271,9,Uttar Pradesh,249548,2,Chukradhumra,Chukradhumra,7,801250
4272,9,Uttar Pradesh,249543,1,Chunar,Chunar,5,801246
4273,9,Uttar Pradesh,249421,4,Colonelganj,Colonelganj,5,801136
4274,9,Uttar Pradesh,299069,1,Dadiyal,Dadiyal,7,0
4275,9,Uttar Pradesh,248996,1,Dadri,Dadri,5,800740
4276,9,Uttar Pradesh,297063,2,Dahagwan,Dahagwan,7,0
4277,9,Uttar Pradesh,297044,1,Dala Bazar,Dala Bazar,7,0
4278,9,Uttar Pradesh,249243,1,Dalmau,Dalmau,7,800961
4279,9,Uttar Pradesh,248998,1,Dankaur,Dankaur,7,800742
4280,9,Uttar Pradesh,297064,12,Daranagar,Daranagar,7,0
4281,9,Uttar Pradesh,249385,1,Dariyabad,Dariyabad,7,801101
4282,9,Uttar Pradesh,248989,3,Dasna,Dasna,7,800735
4283,9,Uttar Pradesh,297026,1,Dataganj,Dataganj,5,0
4284,9,Uttar Pradesh,248956,2,Daurala,Daurala,7,800708
4285,9,Uttar Pradesh,249060,1,Dayalbagh,Dayalbagh,7,800802
4286,9,Uttar Pradesh,249013,1,Debai,Debai,5,800757
4287,9,Uttar Pradesh,248882,1,Deoband,Deoband,5,800637
4288,9,Uttar Pradesh,249138,2,Deoranian,Deoranian,7,800856
4289,9,Uttar Pradesh,249460,5,Deoria,Deoria,5,801175
4290,9,Uttar Pradesh,263348,4,Derapur,Derapur,7,800995
4291,9,Uttar Pradesh,300772,3,Derva(Pratapgarh),DERVA(PRATAPGARH),7,0
4292,9,Uttar Pradesh,249378,1,Dewa,Dewa,7,801095
4293,9,Uttar Pradesh,290251,2,Dhakia,Dhakia,7,0
4294,9,Uttar Pradesh,299013,3,Dhakwa (Pratapgarh),Dhakwa (Pratapgarh),7,0
4295,9,Uttar Pradesh,248919,1,Dhampur,Dhampur,5,800672
4296,9,Uttar Pradesh,248946,1,Dhanaura,Dhanaura,5,800698
4297,9,Uttar Pradesh,301016,1,Dhanepur,DHANEPUR,7,0
4298,9,Uttar Pradesh,301363,2,Dharamsinghwa,Dharamsinghwa,7,0
4299,9,Uttar Pradesh,249185,2,Dhaurahara,Dhaurahara,7,800903
4300,9,Uttar Pradesh,249147,1,Dhaura Tanda,Dhaura Tanda,7,800865
4301,9,Uttar Pradesh,249272,1,Dibiyapur,Dibiyapur,7,800991
4302,9,Uttar Pradesh,249515,1,Dildarnagar Fatehpur Bazar,Dildarnagar Fatehpur Bazar,7,801225
4303,9,Uttar Pradesh,248971,1,Doghat,Doghat,7,800722
4304,9,Uttar Pradesh,249483,1,Dohrighat,Dohrighat,7,801195
4305,9,Uttar Pradesh,248145,1,Domariyaganj,Domariyaganj,7,801144
4306,9,Uttar Pradesh,249406,2,Dostpur,Dostpur,7,801121
4307,9,Uttar Pradesh,297078,6,Duddhi,Duddhi,7,0
4308,9,Uttar Pradesh,249551,1,Dudhi,Dudhi,7,801253
4309,9,Uttar Pradesh,277188,1,Eka,Eka,7,0
4310,9,Uttar Pradesh,249263,3,Ekdil,Ekdil,7,800982
4311,9,Uttar Pradesh,249304,1,Erich,Erich,7,801021
4312,9,Uttar Pradesh,249098,1,Etah,Etah,5,801262
4313,9,Uttar Pradesh,249262,3,Etawah,Etawah,5,800981
4314,9,Uttar Pradesh,249059,1,Etmadpur,Etmadpur,5,800801
4315,9,Uttar Pradesh,249116,2,Faizganj,Faizganj,7,800834
4316,9,Uttar Pradesh,249058,1,Farah,Farah,7,800794
4317,9,Uttar Pradesh,248982,3,Faridnagar,Faridnagar,7,800731
4318,9,Uttar Pradesh,249156,1,Faridpur,Faridpur,5,800873
4319,9,Uttar Pradesh,249136,2,Faridpur(Bareilly),Faridpur(Bareilly),7,800854
4320,9,Uttar Pradesh,249080,1,Fariha,Fariha,7,800817
4321,9,Uttar Pradesh,249250,3,Farrukhabad,Farrukhabad,5,800968
4322,9,Uttar Pradesh,249072,1,Fatehabad,Fatehabad,7,800812
4323,9,Uttar Pradesh,249142,2,Fatehganj Pashchimi,Fatehganj Pashchimi,7,800860
4324,9,Uttar Pradesh,249155,1,Fatehganj Purvi,Fatehganj Purvi,7,800872
4325,9,Uttar Pradesh,249376,3,Fatehpur(Barabanki),Fatehpur(Barabanki),7,801093
4326,9,Uttar Pradesh,249213,2,Fatehpur Chaurasi,Fatehpur Chaurasi,7,800930
4327,9,Uttar Pradesh,249347,2,Fatehpur(Fatehpur),Fatehpur(Fatehpur),5,801064
4328,9,Uttar Pradesh,249068,1,Fatehpur Sikri,Fatehpur Sikri,5,800808
4329,9,Uttar Pradesh,297065,3,Fazilnagar,Fazilnagar,7,0
4330,9,Uttar Pradesh,249079,4,Firozabad,Firozabad,4,800816
4331,9,Uttar Pradesh,297066,13,Gaayghat,Gaayghat,7,0
4332,9,Uttar Pradesh,298115,10,Gabhana,Gabhana,7,0
4333,9,Uttar Pradesh,300512,12,Gaisari,Gaisari,7,0
4334,9,Uttar Pradesh,297027,3,Gajralua,Gajralua,5,0
4335,9,Uttar Pradesh,297031,7,Ganeshpur,Ganeshpur,7,0
4336,9,Uttar Pradesh,297022,2,Gangaghat,Gangaghat,5,0
4337,9,Uttar Pradesh,249524,3,Gangapur,Gangapur,7,801232
4338,9,Uttar Pradesh,248878,1,Gangoh,Gangoh,5,800635
4339,9,Uttar Pradesh,249090,2,Ganj Dundwara,Ganj Dundwara,5,801273
4340,9,Uttar Pradesh,249211,2,Ganj Muradabad,Ganj Muradabad,7,800928
4341,9,Uttar Pradesh,249306,1,Garautha,Garautha,7,801023
4342,9,Uttar Pradesh,248890,3,Garhi Pukhta,Garhi Pukhta,7,800647
4343,9,Uttar Pradesh,248993,3,Garhmukteshwar,Garhmukteshwar,5,800739
4344,9,Uttar Pradesh,300693,8,Garwara,GARWARA,7,0
4345,9,Uttar Pradesh,297034,8,Gaurabadshahpur,Gaurabadshahpur,7,0
4346,9,Uttar Pradesh,249462,4,Gaura Barhaj,Gaura Barhaj,5,801177
4347,9,Uttar Pradesh,249458,1,Gauri Bazar,Gauri Bazar,7,801173
4348,9,Uttar Pradesh,276425,1,Gauriganj,Gauriganj,5,0
4349,9,Uttar Pradesh,249112,2,Gawan,Gawan,7,800830
4350,9,Uttar Pradesh,300750,7,Ghaghsarabazar,GHAGHSARABAZAR,7,0
4351,9,Uttar Pradesh,249290,2,Ghatampur,Ghatampur,5,801007
4352,9,Uttar Pradesh,248988,5,Ghaziabad,Ghaziabad,4,800734
4353,9,Uttar Pradesh,249512,1,Ghazipur,Ghazipur,5,801222
4354,9,Uttar Pradesh,249105,1,Ghiraur,Ghiraur,7,800823
4355,9,Uttar Pradesh,249546,1,Ghorawal,Ghorawal,7,801248
4356,9,Uttar Pradesh,249485,1,Ghosi,Ghosi,7,801197
4357,9,Uttar Pradesh,249539,2,Ghosia Bazar,Ghosia Bazar,7,801243
4358,9,Uttar Pradesh,249440,1,Ghughuli,Ghughuli,7,801156
4359,9,Uttar Pradesh,274823,8,Gnida,GNIDA,6,0
4360,9,Uttar Pradesh,249325,1,Gohand,Gohand,7,801041
4361,9,Uttar Pradesh,249055,1,Gokul,Gokul,7,800791
4362,9,Uttar Pradesh,249449,7,Gola Bazar,Gola Bazar,7,801164
4363,9,Uttar Pradesh,249179,1,Gola Gokarannath,Gola Gokarannath,5,800897
4364,9,Uttar Pradesh,249419,1,Gonda,Gonda,5,801134
4365,9,Uttar Pradesh,249200,2,Gopamau,Gopamau,7,800918
4366,9,Uttar Pradesh,249537,1,Gopi Ganj,Gopi Ganj,5,801241
4367,9,Uttar Pradesh,249444,11,Gorakhpur,Gorakhpur,4,801160
4368,9,Uttar Pradesh,249235,2,Gosainganj (Ayodhya),Gosainganj (Ayodhya),7,800953
4369,9,Uttar Pradesh,249392,2,Gosainganj (Lucknow),Gosainganj (Lucknow),7,801110
4370,9,Uttar Pradesh,249050,2,Govardhan,Govardhan,7,800797
4371,9,Uttar Pradesh,301249,1,Grasim Industries Ltd,GRASIM INDUSTRIES LTD,6,0
4372,9,Uttar Pradesh,249006,1,Gulaothi,Gulaothi,5,800750
4373,9,Uttar Pradesh,249157,2,Gularia Bhindara,Gularia Bhindara,7,800874
4374,9,Uttar Pradesh,249128,4,Gulariya,Gulariya,7,800846
4375,9,Uttar Pradesh,249114,2,Gunnaur,Gunnaur,7,800832
4376,9,Uttar Pradesh,249254,1,Gursahaiganj,Gursahaiganj,5,800973
4377,9,Uttar Pradesh,249305,1,Gursarai,Gursarai,5,801022
4378,9,Uttar Pradesh,249536,4,Gyanpur,Gyanpur,7,801240
4379,9,Uttar Pradesh,249387,2,Haidergarh,Haidergarh,7,801103
4380,9,Uttar Pradesh,300532,1,Hainsar Bazar Dhanghata,Hainsar Bazar Dhanghata,7,0
4381,9,Uttar Pradesh,248914,1,Haldaur,Haldaur,5,800667
4382,9,Uttar Pradesh,249322,8,Hamirpur,Hamirpur,5,801039
4383,9,Uttar Pradesh,249372,1,Handia,Handia,7,801089
4384,9,Uttar Pradesh,248991,4,Hapur,Hapur,5,800737
4385,9,Uttar Pradesh,249201,1,Hardoi,Hardoi,5,800919
4386,9,Uttar Pradesh,249024,1,Harduaganj,Harduaganj,7,800767
4387,9,Uttar Pradesh,249190,1,Hargaon,Hargaon,7,800908
4388,9,Uttar Pradesh,249435,2,Hariharpur,Hariharpur,7,801151
4389,9,Uttar Pradesh,301364,1,Harra,Harra,7,0
4390,9,Uttar Pradesh,249429,8,Harraiya,Harraiya,7,801145
4391,9,Uttar Pradesh,248952,2,Hasanpur,Hasanpur,5,800704
4392,9,Uttar Pradesh,249035,2,Hasayan,Hasayan,7,800778
4393,9,Uttar Pradesh,248960,1,Hastinapur,Hastinapur,7,800712
4394,9,Uttar Pradesh,297020,7,Hata,Hata,5,0
4395,9,Uttar Pradesh,253113,4,Hathgam,HATHGAM,7,801067
4396,9,Uttar Pradesh,249037,26,Hathras,Hathras,5,800780
4397,9,Uttar Pradesh,300707,6,Heeraganj Bazaar,हीरागंज बाजार,7,0
4398,9,Uttar Pradesh,300779,3,Hetimpur,HETIMPUR,7,0
4399,9,Uttar Pradesh,301244,1,Hindalco Industries Ltd. Renukoot,हिंडाल्को इंडस्ट्रीज़ लिमि. रेनूकूट,6,0
4400,9,Uttar Pradesh,249218,1,Hyderabad,Hyderabad,7,800935
4401,9,Uttar Pradesh,249030,1,Iglas,Iglas,7,800773
4402,9,Uttar Pradesh,249413,1,Ikauna,Ikauna,7,801128
4403,9,Uttar Pradesh,249394,6,Iltifatganj Bazar,Iltifatganj Bazar,7,801112
4404,9,Uttar Pradesh,249115,2,Islamnagar,Islamnagar,7,800833
4405,9,Uttar Pradesh,249232,12,Itaunja,Itaunja,7,800948
4406,9,Uttar Pradesh,297067,6,Itwa,Itwa,7,0
4407,9,Uttar Pradesh,249069,1,Jagner,Jagner,7,800809
4408,9,Uttar Pradesh,298935,10,Jahagirganj,जहागीरगंज,7,0
4409,9,Uttar Pradesh,249159,6,Jahanabad,Jahanabad,7,800876
4410,9,Uttar Pradesh,301253,3,Jahanaganj,Jahanaganj,7,0
4411,9,Uttar Pradesh,249012,1,Jahangirabad,Jahangirabad,5,800756
4412,9,Uttar Pradesh,249001,1,Jahangirpur,Jahangirpur,7,800744
4413,9,Uttar Pradesh,249240,2,Jais,Jais,5,800958
4414,9,Uttar Pradesh,249096,1,Jaithara,Jaithara,7,801260
4415,9,Uttar Pradesh,249174,1,Jalalabad,Jalalabad,5,800892
4416,9,Uttar Pradesh,248892,6,Jalalabad(Bijnor),Jalalabad(Bijnor),7,800649
4417,9,Uttar Pradesh,248907,2,Jalalabad(Shamli),Jalalabad(Shamli),7,800662
4418,9,Uttar Pradesh,249026,1,Jalali,Jalali,7,800769
4419,9,Uttar Pradesh,249399,5,Jalalpur,Jalalpur,5,801115
4420,9,Uttar Pradesh,249294,1,Jalaun,Jalaun,5,801011
4421,9,Uttar Pradesh,249101,1,Jalesar,Jalesar,5,801265
4422,9,Uttar Pradesh,249511,1,Jangipur,Jangipur,7,801221
4423,9,Uttar Pradesh,248901,2,Jansath,Jansath,7,800657
4424,9,Uttar Pradesh,249411,1,Jarwal,Jarwal,7,801126
4425,9,Uttar Pradesh,249081,1,Jasrana,Jasrana,7,800818
4426,9,Uttar Pradesh,249261,2,Jaswantnagar,Jaswantnagar,5,800980
4427,9,Uttar Pradesh,249019,1,Jatari,Jatari,7,800763
4428,9,Uttar Pradesh,249505,15,Jaunpur,Jaunpur,5,801215
4429,9,Uttar Pradesh,299023,7,Jawan Sikandpur,Jawan Sikandpur,7,0
4430,9,Uttar Pradesh,249002,1,Jewar,Jewar,7,800745
4431,9,Uttar Pradesh,248913,1,Jhalu,Jhalu,7,800666
4432,9,Uttar Pradesh,249314,2,Jhansi,Jhansi,4,801030
4433,9,Uttar Pradesh,301241,1,Jhansi Railway Settlement,Jhansi Railway Settlement,6,0
4434,9,Uttar Pradesh,263354,4,Jhinjhak,Jhinjhak,5,800994
4435,9,Uttar Pradesh,248884,3,Jhinjhana,Jhinjhana,7,800641
4436,9,Uttar Pradesh,249471,3,Jiyanpur,Jiyanpur,7,801186
4437,9,Uttar Pradesh,248951,1,Joya,Joya,7,800703
4438,9,Uttar Pradesh,249104,1,Jyoti Khuria,Jyoti Khuria,7,800822
4439,9,Uttar Pradesh,249086,3,Kaasganj,Kaasganj,5,801269
4440,9,Uttar Pradesh,249332,1,Kabrai,Kabrai,7,801049
4441,9,Uttar Pradesh,297068,5,Kachgaon,Kachgaon,7,0
4442,9,Uttar Pradesh,249207,1,Kachhauna Patseni,Kachhauna Patseni,7,800925
4443,9,Uttar Pradesh,249124,2,Kachhla,Kachhla,7,800842
4444,9,Uttar Pradesh,249542,1,Kachhwa,Kachhwa,7,801245
4445,9,Uttar Pradesh,249296,2,Kadaura,Kadaura,7,801013
4446,9,Uttar Pradesh,249407,1,Kadipur,Kadipur,7,801122
4447,9,Uttar Pradesh,249248,1,Kaimganj,Kaimganj,5,800966
4448,9,Uttar Pradesh,248885,3,Kairana,Kairana,5,800642
4449,9,Uttar Pradesh,299017,8,Kaisharganj,कैसरगंज,7,0
4450,9,Uttar Pradesh,248999,1,Kakod,Kakod,7,800747
4451,9,Uttar Pradesh,249233,2,Kakori,Kakori,7,800950
4452,9,Uttar Pradesh,249130,2,Kakrala,Kakrala,5,800848
4453,9,Uttar Pradesh,297807,2,Kalan,Kalan,7,0
4454,9,Uttar Pradesh,249164,2,Kalinagar,Kalinagar,7,800881
4455,9,Uttar Pradesh,249295,2,Kalpi,Kalpi,5,801012
4456,9,Uttar Pradesh,249252,1,Kamalganj,Kamalganj,7,800971
4457,9,Uttar Pradesh,249247,4,Kampil,Kampil,7,800965
4458,9,Uttar Pradesh,297864,1,Kanchausi,कन्चौसी,7,0
4459,9,Uttar Pradesh,248886,3,Kandhla,Kandhla,5,800643
4460,9,Uttar Pradesh,249259,5,Kannauj,Kannauj,5,800978
4461,9,Uttar Pradesh,249286,12,Kanpur,Kanpur,4,801005
4462,9,Uttar Pradesh,248926,5,Kanth(Moradabad),Kanth(Moradabad),7,800679
4463,9,Uttar Pradesh,249173,2,Kanth(Shahjhanpur),Kanth(Shahjhanpur),7,800891
4464,9,Uttar Pradesh,297051,2,Kapilavastu,Kapilavastu,7,0
4465,9,Uttar Pradesh,249454,1,Kaptanganj,Kaptanganj,7,801169
4466,9,Uttar Pradesh,298096,6,Kaptanganj Basti,Kaptanganj Basti,7,0
4467,9,Uttar Pradesh,249360,1,Karari,Karari,7,801078
4468,9,Uttar Pradesh,249107,1,Karhal,Karhal,7,800825
4469,9,Uttar Pradesh,300833,4,Karikan Dhata,KARIKAN DHATA,7,0
4470,9,Uttar Pradesh,248954,1,Karnawal,Karnawal,7,800706
4471,9,Uttar Pradesh,297495,4,Kasba Sangrampur Urf Unwal,Kasba Sangrampur Urf Unwal,7,0
4472,9,Uttar Pradesh,249481,2,Katghar Lalganj,Katghar Lalganj,7,801193
4473,9,Uttar Pradesh,249310,1,Kathera,Kathera,7,801027
4474,9,Uttar Pradesh,249169,1,Katra,Katra,7,800886
4475,9,Uttar Pradesh,249420,3,Katra Bazar,Katra Bazar,7,801135
4476,9,Uttar Pradesh,300776,7,Katra Gulab Singh,कटरा गुलाब सिंह,7,0
4477,9,Uttar Pradesh,249355,3,Katra Medniganj,Katra Medniganj,7,801073
4478,9,Uttar Pradesh,249027,2,Kauriaganj,Kauriaganj,7,800770
4479,9,Uttar Pradesh,248942,1,Kemri,Kemri,7,800694
4480,9,Uttar Pradesh,249508,1,Kerakat,Kerakat,7,801218
4481,9,Uttar Pradesh,249451,3,Khadda,Khadda,7,801166
4482,9,Uttar Pradesh,249348,12,Khaga,Khaga,7,801065
4483,9,Uttar Pradesh,249020,1,Khair,Khair,5,800764
4484,9,Uttar Pradesh,249188,1,Khairabad,Khairabad,5,800906
4485,9,Uttar Pradesh,249070,3,Khairragarh,Khairragarh,7,800810
4486,9,Uttar Pradesh,300839,7,Khakhareru,KHAKHARERU,7,0
4487,9,Uttar Pradesh,249433,7,Khalilabad,Khalilabad,5,801149
4488,9,Uttar Pradesh,249538,2,Khamaria,Khamaria,7,801242
4489,9,Uttar Pradesh,249010,1,Khanpur,Khanpur,7,800754
4490,9,Uttar Pradesh,249329,1,Kharela,Kharela,7,801046
4491,9,Uttar Pradesh,249418,1,Khargupur,Khargupur,7,801133
4492,9,Uttar Pradesh,248968,1,Kharkhoda,Kharkhoda,7,800719
4493,9,Uttar Pradesh,248899,3,Khatauli,Khatauli,5,800656
4494,9,Uttar Pradesh,297023,1,Khekada,Khekada,5,0
4495,9,Uttar Pradesh,249183,1,Kheri,Kheri,7,800901
4496,9,Uttar Pradesh,249502,4,Kheta Sarai,Kheta Sarai,7,801212
4497,9,Uttar Pradesh,300652,1,Khimsepur,KHIMSEPUR,7,0
4498,9,Uttar Pradesh,297756,1,Khirauni(Suchittaganj),खिरौनी (सुचित्तागंज ),7,0
4499,9,Uttar Pradesh,297079,2,Khiwai,Khiwai,7,0
4500,9,Uttar Pradesh,274820,2,Khoda Makanpur,Khoda Makanpur,5,0
4501,9,Uttar Pradesh,249168,2,Khudaganj,Khudaganj,7,800885
4502,9,Uttar Pradesh,249018,1,Khurja,Khurja,5,800762
4503,9,Uttar Pradesh,249166,3,Khutar,Khutar,7,800883
4504,9,Uttar Pradesh,249067,3,Kiraoli,Kiraoli,7,800807
4505,9,Uttar Pradesh,248908,3,Kiratpur,Kiratpur,5,800663
4506,9,Uttar Pradesh,249111,2,Kishni,Kishni,7,800829
4507,9,Uttar Pradesh,249349,1,Kishunpur,Kishunpur,7,801066
4508,9,Uttar Pradesh,248963,1,Kithaur,Kithaur,7,800715
4509,9,Uttar Pradesh,249405,1,Koeripur,Koeripur,7,801120
4510,9,Uttar Pradesh,297042,8,Kohdaur,Kohdaur,7,0
4511,9,Uttar Pradesh,249299,2,Konch,Konch,5,801016
4512,9,Uttar Pradesh,249486,3,Kopaganj,Kopaganj,7,801198
4513,9,Uttar Pradesh,249344,3,Kora Jahanabad,Kora Jahanabad,7,801061
4514,9,Uttar Pradesh,249375,1,Koraon,Koraon,7,801092
4515,9,Uttar Pradesh,249041,2,Kosi Kalan,Kosi Kalan,5,800784
4516,9,Uttar Pradesh,249298,1,Kotra,Kotra,7,801015
4517,9,Uttar Pradesh,249328,1,Kulpahar,Kulpahar,7,801045
4518,9,Uttar Pradesh,297758,2,Kumarganj,कुमारगंज ,7,0
4519,9,Uttar Pradesh,249351,1,Kunda,Kunda,7,801069
4520,9,Uttar Pradesh,248930,2,Kundarki,Kundarki,7,800683
4521,9,Uttar Pradesh,249127,2,Kunwargaon,Kunwargaon,7,800845
4522,9,Uttar Pradesh,249103,1,Kuraoli,Kuraoli,7,800821
4523,9,Uttar Pradesh,249321,1,Kurara,Kurara,7,801038
4524,9,Uttar Pradesh,249216,2,Kursath (Hardoi),Kursath (Hardoi),7,800933
4525,9,Uttar Pradesh,249206,2,Kursath (Unnao),Kursath (Unnao),7,800924
4526,9,Uttar Pradesh,299071,6,Kurthijafarpur,Kurthijafarpur,7,0
4527,9,Uttar Pradesh,297024,7,Kushinagar,Kushinagar,5,0
4528,9,Uttar Pradesh,249110,1,Kusmara,Kusmara,7,800828
4529,9,Uttar Pradesh,277531,6,Laalganj,Laalganj,7,0
4530,9,Uttar Pradesh,249191,1,Laharpur,Laharpur,5,800909
4531,9,Uttar Pradesh,249182,1,Lakhimpur,Lakhimpur,5,800900
4532,9,Uttar Pradesh,249266,2,Lakhna,Lakhna,7,800985
4533,9,Uttar Pradesh,249242,10,Lalganj,Lalganj,7,800960
4534,9,Uttar Pradesh,249365,2,Lal Gopal Ganj,LAL GOPAL GANJ,7,801083
4535,9,Uttar Pradesh,249318,3,Lalitpur,Lalitpur,5,801035
4536,9,Uttar Pradesh,297038,9,Lambhua,Lambhua,7,0
4537,9,Uttar Pradesh,249466,1,Lar,Lar,7,801181
4538,9,Uttar Pradesh,248957,1,Lawar,Lawar,7,800709
4539,9,Uttar Pradesh,248985,8,Loni,Loni,5,800733
4540,9,Uttar Pradesh,249234,193,Lucknow,Lucknow,4,800951
4541,9,Uttar Pradesh,300865,3,Maa Kamakhya,MAA KAMAKHYA,7,0
4542,9,Uttar Pradesh,249504,2,Machhlishahr,Machhlishahr,7,801214
4543,9,Uttar Pradesh,300789,2,Madanpur,MADANPUR,7,0
4544,9,Uttar Pradesh,249204,1,Madhoganj,Madhoganj,7,800922
4545,9,Uttar Pradesh,249293,1,Madhogarh,Madhogarh,7,801010
4546,9,Uttar Pradesh,301254,3,Madhuban,Madhuban,7,0
4547,9,Uttar Pradesh,297033,9,Madrak,Madrak,7,0
4548,9,Uttar Pradesh,249434,1,Maghar,Maghar,7,801150
4549,9,Uttar Pradesh,249056,1,Mahaban,Mahaban,7,800792
4550,9,Uttar Pradesh,249441,5,Maharajganj,महाराजगंज,5,801157
4551,9,Uttar Pradesh,249239,6,Maharajganj(Azamgarh),Maharajganj(Azamgarh),7,800957
4552,9,Uttar Pradesh,249469,4,Maharajganj(Raibareilly),Maharajganj(Raibareilly),7,801184
4553,9,Uttar Pradesh,299027,3,Mahmoodpur Mafi,महमूदपुर माफ़ी,7,0
4554,9,Uttar Pradesh,249194,8,Mahmudabad,Mahmudabad,5,800912
4555,9,Uttar Pradesh,249331,2,Mahoba,Mahoba,5,801048
4556,9,Uttar Pradesh,249186,7,Maholi,Maholi,7,800904
4557,9,Uttar Pradesh,249231,9,Mahona,Mahona,7,800947
4558,9,Uttar Pradesh,249320,3,Mahroni,Mahroni,7,801037
4559,9,Uttar Pradesh,263356,5,Mahul,Mahul,7,0
4560,9,Uttar Pradesh,249178,1,Mailani,Mailani,7,800896
4561,9,Uttar Pradesh,249106,5,Mainpuri,Mainpuri,5,800824
4562,9,Uttar Pradesh,249464,1,Majhauliraj,Majhauliraj,7,801179
4563,9,Uttar Pradesh,297081,4,Makkhanpur,Makkhanpur,7,0
4564,9,Uttar Pradesh,249230,5,Malihabad,Malihabad,7,800946
4565,9,Uttar Pradesh,249205,2,Mallawan,Mallawan,5,800923
4566,9,Uttar Pradesh,248909,1,Mandawar,Mandawar,7,800664
4567,9,Uttar Pradesh,300774,5,Mandhata(Pratapgarh),MANDHATA(PRATAPGARH),7,0
4568,9,Uttar Pradesh,249350,6,Manikpur(Pratapgarh),Manikpur(Pratapgarh),7,801068
4569,9,Uttar Pradesh,249341,2,Manikpur Sarhat (Chitrakoot),Manikpur Sarhat (Chitrakoot),7,801058
4570,9,Uttar Pradesh,249494,1,Maniyar,Maniyar,7,801207
4571,9,Uttar Pradesh,249359,21,Manjhanpur,Manjhanpur,5,801077
4572,9,Uttar Pradesh,249423,2,Mankapur,Mankapur,7,801138
4573,9,Uttar Pradesh,249099,2,Marehra,Marehra,5,801263
4574,9,Uttar Pradesh,249507,1,Mariahu,Mariahu,7,801217
4575,9,Uttar Pradesh,300510,4,Martinganj,Martinganj,7,0
4576,9,Uttar Pradesh,248938,1,Maswasi,Maswasi,7,800690
4577,9,Uttar Pradesh,249333,2,Mataundh,Mataundh,7,801050
4578,9,Uttar Pradesh,300705,4,Mathauli,Mathauli,7,0
4579,9,Uttar Pradesh,249052,19,Mathura-Vrindavan,Mathura-Vrindavan,4,800799
4580,9,Uttar Pradesh,249364,1,Mau Aima,Mau Aima,7,801082
4581,9,Uttar Pradesh,249327,3,Maudaha,Maudaha,5,801044
4582,9,Uttar Pradesh,299010,3,Mau Mustkil,MAU MUSTKIL,7,0
4583,9,Uttar Pradesh,249488,12,Maunath Bhanjan,मऊनाथ भंजन,5,801200
4584,9,Uttar Pradesh,249308,1,Mauranipur,Mauranipur,5,801025
4585,9,Uttar Pradesh,249227,1,Maurawan,Maurawan,7,800943
4586,9,Uttar Pradesh,248961,2,Mawana,Mawana,5,800713
4587,9,Uttar Pradesh,248903,3,Meerapur,Meerapur,7,800659
4588,9,Uttar Pradesh,248964,8,Meerut,Meerut,4,800716
4589,9,Uttar Pradesh,249431,13,Mehdawal,Mehdawal,7,801148
4590,9,Uttar Pradesh,249482,1,Mehnagar,Mehnagar,7,801194
4591,9,Uttar Pradesh,249036,2,Mendu,Mendu,7,800779
4592,9,Uttar Pradesh,300930,3,Mihinpurwa,Mihinpurwa,7,0
4593,9,Uttar Pradesh,248945,2,Milak,Milak,5,800697
4594,9,Uttar Pradesh,249141,2,Mirganj,Mirganj,7,800859
4595,9,Uttar Pradesh,300713,1,Mirhachi,Mirhachi,7,0
4596,9,Uttar Pradesh,249540,1,Mirzapur-Cum-Vindhyachal,Mirzapur-Cum-Vindhyachal,5,801244
4597,9,Uttar Pradesh,249187,2,Misrikh Cum Neemsar,Misrikh Cum Neemsar,5,800905
4598,9,Uttar Pradesh,248981,5,Modinagar,Modinagar,5,800730
4599,9,Uttar Pradesh,249490,4,Mohammadabad (Farrukhabad),Mohammadabad (Farrukhabad),7,801201
4600,9,Uttar Pradesh,249514,2,Mohammadabad(Gazipur),Mohammadabad(Gazipur),5,801224
4601,9,Uttar Pradesh,249251,2,Mohammadabad Gohna,Mohammadabad Gohna,7,800970
4602,9,Uttar Pradesh,249180,3,Mohammadi,Mohammadi,5,800898
4603,9,Uttar Pradesh,249220,1,Mohan,Mohan,7,800937
4604,9,Uttar Pradesh,297039,9,Mohanlalganj,Mohanlalganj,7,0
4605,9,Uttar Pradesh,249089,2,Mohanpur,Mohanpur,7,801272
4606,9,Uttar Pradesh,248929,2,Moradabad,Moradabad,4,800682
4607,9,Uttar Pradesh,249302,1,Moth,Moth,7,801019
4608,9,Uttar Pradesh,249474,3,Mubarakpur,Mubarakpur,5,801188
4609,9,Uttar Pradesh,249447,3,Mundera Bazar,Mundera Bazar,7,801162
4610,9,Uttar Pradesh,298093,6,Munderwa,Munderwa,7,0
4611,9,Uttar Pradesh,249117,2,Mundia,Mundia,7,800835
4612,9,Uttar Pradesh,249503,10,Mungra Badshahpur,Mungra Badshahpur,5,801213
4613,9,Uttar Pradesh,248983,5,Muradnagar,Muradnagar,5,800732
4614,9,Uttar Pradesh,249038,2,Mursan,Mursan,7,800781
4615,9,Uttar Pradesh,249401,4,Musafirkhana,Musafirkhana,7,801117
4616,9,Uttar Pradesh,297651,1,Musanagar,मूसानगर,7,0
4617,9,Uttar Pradesh,248895,15,Muzaffarnagar,Muzaffarnagar,5,800652
4618,9,Uttar Pradesh,249300,1,Nadigaon,Nadigaon,7,801017
4619,9,Uttar Pradesh,298095,8,Nagar Bazar,Nagar Bazar,7,0
4620,9,Uttar Pradesh,248915,2,Nagina,Nagina,5,800668
